Fraktion/Gruppe,Vorname,Name,ja,nein,Enthaltung,ungültig,nichtabgegeben,total_votes,ratio_ja,ratio_nein,ratio_Enthaltung,ratio_ungültig,ratio_nichtabgegeben
CDU/CSU,Michael,Hose,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,David,Preisendanz,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Melanie,Bernstein,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
AfD,Paul,Schmidt,22,43,3,0,0,68,0.3235294117647059,0.6323529411764706,0.04411764705882353,0.0,0.0
CDU/CSU,Michael,Breilmann,10,6,0,0,0,16,0.625,0.375,0.0,0.0,0.0
BÜ90/GR,Mayra,Vriesema,30,25,6,0,0,61,0.4918032786885246,0.4098360655737705,0.09836065573770492,0.0,0.0
CDU/CSU,Nora,Seitz,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Oliver,Vogt,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Christoph,Naser,10,6,0,0,0,16,0.625,0.375,0.0,0.0,0.0
CDU/CSU,Christian,Stetten,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Peter,Aumer,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Philip M. A.,Hoffmann,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Philipp,Amthor,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Ralph,Brinkhaus,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Ralph,Edelhäußer,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Martin,Plum,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Sandra,Carstensen,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Siegfried,Walch,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Stefan,Glaser,10,6,0,0,0,16,0.625,0.375,0.0,0.0,0.0
CDU/CSU,Stefan,Korbach,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Stephan,Stracke,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Susanne,Hierl,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
AfD,Marcus,Bühl,19,46,3,0,0,68,0.27941176470588236,0.6764705882352942,0.04411764705882353,0.0,0.0
CDU/CSU,Thomas,Silberhorn,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Tijen,Ataoğlu,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Ulrich,Lange,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Vivian,Tauschwitz,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Volker,Mayer-Lay,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Franziska,Hoppermann,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Wolfgang,Stefinger,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Christian,Haase,53,15,0,0,0,68,0.7794117647058824,0.22058823529411764,0.0,0.0,0.0
CDU/CSU,Christian,Moser,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Carsten,Brodesser,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Markus,Reichel,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Marc,Henrichmann,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Günter,Baumgartner,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Hans,Theiss,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Hansjörg,Durz,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Harald,Orthey,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Florian,Oßner,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Henri,Schmidt,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Hermann,Färber,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
AfD,Thomas,Fetsch,22,43,3,0,0,68,0.3235294117647059,0.6323529411764706,0.04411764705882353,0.0,0.0
CDU/CSU,Hülya,Düber,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Inge,Gräßle,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Jan,Metzler,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
AfD,Wolfgang,Wiehle,22,43,3,0,0,68,0.3235294117647059,0.6323529411764706,0.04411764705882353,0.0,0.0
CDU/CSU,Florian,Oest,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Joachim,Ebmeyer,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Mark,Helfrich,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Johannes,Rothenberger,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Florian,Dorn,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
BÜ90/GR,Andreas,Audretsch,34,26,8,0,0,68,0.5,0.38235294117647056,0.11764705882352941,0.0,0.0
CDU/CSU,Florian,Bilic,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Kerstin,Vieregge,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
AfD,Sascha,Lensing,22,43,3,0,0,68,0.3235294117647059,0.6323529411764706,0.04411764705882353,0.0,0.0
CDU/CSU,Felix,Schreiner,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Fabian,Gramling,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Klaus-Peter,Willsch,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Konrad,Körner,53,14,1,0,0,68,0.7794117647058824,0.20588235294117646,0.014705882352941176,0.0,0.0
CDU/CSU,Lars,Rohwer,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
CDU/CSU,Lutz,Brinkmann,53,14,1,0,0,68,0.7794117647058824,0.20588235294117646,0.014705882352941176,0.0,0.0
AfD,Rainer,Rothfuß,19,42,7,0,0,68,0.27941176470588236,0.6176470588235294,0.10294117647058823,0.0,0.0
CDU/CSU,Marc,Biadacz,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
AfD,Rainer,Groß,22,43,3,0,0,68,0.3235294117647059,0.6323529411764706,0.04411764705882353,0.0,0.0
CDU/CSU,Jonas,Geissler,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
Die Linke,Fabian,Fahl,23,39,6,0,0,68,0.3382352941176471,0.5735294117647058,0.08823529411764706,0.0,0.0
CDU/CSU,Wilfried,Oellers,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
Die Linke,Janine,Wissler,23,39,6,0,0,68,0.3382352941176471,0.5735294117647058,0.08823529411764706,0.0,0.0
CDU/CSU,Adrian,Grasse,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
BÜ90/GR,Karoline,Otte,34,27,7,0,0,68,0.5,0.39705882352941174,0.10294117647058823,0.0,0.0
Die Linke,Ina,Latendorf,23,39,6,0,0,68,0.3382352941176471,0.5735294117647058,0.08823529411764706,0.0,0.0
SPD,Holger,Mann,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
BÜ90/GR,Victoria,Broßart,34,26,8,0,0,68,0.5,0.38235294117647056,0.11764705882352941,0.0,0.0
BÜ90/GR,Tina,Winklmann,34,26,8,0,0,68,0.5,0.38235294117647056,0.11764705882352941,0.0,0.0
SPD,Jens,Behrens,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Jens,Peick,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Johann,Saathoff,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Johannes,Schätzl,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Jürgen,Coße,53,15,0,0,0,68,0.7794117647058824,0.22058823529411764,0.0,0.0,0.0
SPD,Kathrin,Michel,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Katja,Mast,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
BÜ90/GR,Timon,Dzienus,34,27,7,0,0,68,0.5,0.39705882352941174,0.10294117647058823,0.0,0.0
AfD,Carina,Schießl,22,43,3,0,0,68,0.3235294117647059,0.6323529411764706,0.04411764705882353,0.0,0.0
SPD,Markus,Töns,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Martin,Rabanus,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Truels,Reichardt,53,14,1,0,0,68,0.7794117647058824,0.20588235294117646,0.014705882352941176,0.0,0.0
BÜ90/GR,Niklas,Wagener,34,26,8,0,0,68,0.5,0.38235294117647056,0.11764705882352941,0.0,0.0
SPD,Sören,Bartol,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Ruppert,Stüwe,50,14,4,0,0,68,0.7352941176470589,0.20588235294117646,0.058823529411764705,0.0,0.0
BÜ90/GR,Sascha,Müller,34,26,8,0,0,68,0.5,0.38235294117647056,0.11764705882352941,0.0,0.0
SPD,Philipp,Rottwilm,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
SPD,Hakan,Demir,53,15,0,0,0,68,0.7794117647058824,0.22058823529411764,0.0,0.0,0.0
AfD,Andreas,Paul,22,43,3,0,0,68,0.3235294117647059,0.6323529411764706,0.04411764705882353,0.0,0.0
SPD,Oliver,Kaczmarek,54,14,0,0,0,68,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0
